time,elapsed_seconds,message
19:02:44,0.0004011,S info: rows = 47: cols = 47: size = 2209: nonzeros = 46
19:02:44,1.66e-05,commencing SVD factorization of lambda-scaled JtQJ
19:02:44,1.32e-05,starting REDSVD
19:02:44,0.0017506,retrieving REDSVD components
19:02:44,6.69e-05,triming REDSVD components to 45elements
19:02:44,4.16e-05,done REDSVD
19:02:44,2.71e-05,SVD factorization complete
19:02:44,0.001811,commencing linear algebra multiplication to compute ugrade
19:02:44,1.54e-05,S info: rows = 47: cols = 47: size = 2209: nonzeros = 46Vt info: rows = 45: cols = 47: size = 2115: nonzeros = 2070
19:02:44,1.59e-05,U info: rows = 47: cols = 45: size = 2115: nonzeros = 2070
19:02:44,1.47e-05,jac info: rows = 204: cols = 47: size = 9588: nonzeros = 5094
19:02:44,0.0001931,linear algebra multiplication to compute ugrade complete
19:02:44,0.0001055,commencing check of parameter bounds and gradients
19:02:44,3.39e-05,commencing calculation of upgrade vector
19:02:44,0.0012812,forming JtQJ matrix
19:02:44,0.0003668,commencing to scale JtQJ matrix- first SVD...
19:02:44,1.79e-05,starting REDSVD
19:02:44,0.0015687,retrieving REDSVD components
19:02:44,5.02e-05,triming REDSVD components to 43elements
19:02:44,4.01e-05,done REDSVD
19:02:44,0.0001659,S info: rows = 47: cols = 47: size = 2209: nonzeros = 46
19:02:44,1.68e-05,JS
19:02:44,8.1e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
19:02:44,0.0004066,S info: rows = 47: cols = 47: size = 2209: nonzeros = 46
19:02:44,1.8e-05,commencing SVD factorization of lambda-scaled JtQJ
19:02:44,3.14e-05,starting REDSVD
19:02:44,0.0017465,retrieving REDSVD components
19:02:44,5.13e-05,triming REDSVD components to 45elements
19:02:44,4.42e-05,done REDSVD
19:02:44,3.08e-05,SVD factorization complete
19:02:44,0.0018676,commencing linear algebra multiplication to compute ugrade
19:02:44,1.59e-05,S info: rows = 47: cols = 47: size = 2209: nonzeros = 46Vt info: rows = 45: cols = 47: size = 2115: nonzeros = 2070
19:02:44,1.43e-05,U info: rows = 47: cols = 45: size = 2115: nonzeros = 2070
19:02:44,1.4e-05,jac info: rows = 204: cols = 47: size = 9588: nonzeros = 5094
19:02:44,0.0002069,linear algebra multiplication to compute ugrade complete
19:02:44,0.0001087,commencing check of parameter bounds
19:02:44,2.97e-05,limiting out of bounds pars
19:02:44,5.9e-05,checking for denormal floating point values
19:02:44,1.94e-05,transforming upgrade pars to model pars
19:02:44,2.17e-05,writing upgrade vector to csv file
19:02:44,0.0004997,beginning upgrade vector calculations, lambda = 1
19:02:44,2.96e-05,commencing calculation of upgrade vector
19:02:45,0.0013077,forming JtQJ matrix
19:02:45,0.0003791,commencing to scale JtQJ matrix- first SVD...
19:02:45,1.88e-05,starting REDSVD
19:02:45,0.0015667,retrieving REDSVD components
19:02:45,5.95e-05,triming REDSVD components to 43elements
19:02:45,3.81e-05,done REDSVD
19:02:45,0.000163,S info: rows = 47: cols = 47: size = 2209: nonzeros = 46
19:02:45,1.71e-05,JS
19:02:45,9.92e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
19:02:45,0.0004046,S info: rows = 47: cols = 47: size = 2209: nonzeros = 46
19:02:45,1.8e-05,commencing SVD factorization of lambda-scaled JtQJ
19:02:45,1.26e-05,starting REDSVD
19:02:45,0.001783,retrieving REDSVD components
19:02:45,4.72e-05,triming REDSVD components to 45elements
19:02:45,4.54e-05,done REDSVD
19:02:45,3.21e-05,SVD factorization complete
19:02:45,0.0019246,commencing linear algebra multiplication to compute ugrade
19:02:45,1.7e-05,S info: rows = 47: cols = 47: size = 2209: nonzeros = 46Vt info: rows = 45: cols = 47: size = 2115: nonzeros = 2070
19:02:45,1.53e-05,U info: rows = 47: cols = 45: size = 2115: nonzeros = 2070
19:02:45,1.41e-05,jac info: rows = 204: cols = 47: size = 9588: nonzeros = 5094
19:02:45,0.0002083,linear algebra multiplication to compute ugrade complete
19:02:45,0.0001065,commencing check of parameter bounds and gradients
19:02:45,3.36e-05,commencing calculation of upgrade vector
19:02:45,0.001302,forming JtQJ matrix
19:02:45,0.0003775,commencing to scale JtQJ matrix- first SVD...
19:02:45,1.84e-05,starting REDSVD
19:02:45,0.0015513,retrieving REDSVD components
19:02:45,5.5e-05,triming REDSVD components to 43elements
19:02:45,4.22e-05,done REDSVD
19:02:45,0.000163,S info: rows = 47: cols = 47: size = 2209: nonzeros = 46
19:02:45,1.69e-05,JS
19:02:45,9.36e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
19:02:45,0.0004089,S info: rows = 47: cols = 47: size = 2209: nonzeros = 46
19:02:45,1.79e-05,commencing SVD factorization of lambda-scaled JtQJ
19:02:45,1.27e-05,starting REDSVD
19:02:45,0.0017836,retrieving REDSVD components
19:02:45,4.94e-05,triming REDSVD components to 45elements
19:02:45,4.36e-05,done REDSVD
19:02:45,2.86e-05,SVD factorization complete
19:02:45,0.0018414,commencing linear algebra multiplication to compute ugrade
19:02:45,1.73e-05,S info: rows = 47: cols = 47: size = 2209: nonzeros = 46Vt info: rows = 45: cols = 47: size = 2115: nonzeros = 2070
19:02:45,1.6e-05,U info: rows = 47: cols = 45: size = 2115: nonzeros = 2070
19:02:45,1.41e-05,jac info: rows = 204: cols = 47: size = 9588: nonzeros = 5094
19:02:45,0.0001986,linear algebra multiplication to compute ugrade complete
19:02:45,0.0001077,commencing check of parameter bounds
19:02:45,2.88e-05,limiting out of bounds pars
19:02:45,5.64e-05,checking for denormal floating point values
19:02:45,1.92e-05,transforming upgrade pars to model pars
19:02:45,2.15e-05,writing upgrade vector to csv file
19:02:45,0.0004519,beginning upgrade vector calculations, lambda = 10
19:02:45,4.98e-05,commencing calculation of upgrade vector
19:02:45,0.0013135,forming JtQJ matrix
19:02:45,0.0003786,commencing to scale JtQJ matrix- first SVD...
19:02:45,1.84e-05,starting REDSVD
19:02:45,0.0015528,retrieving REDSVD components
19:02:45,4.95e-05,triming REDSVD components to 43elements
19:02:45,4.3e-05,done REDSVD
19:02:45,0.000157,S info: rows = 47: cols = 47: size = 2209: nonzeros = 46
19:02:45,1.49e-05,JS
19:02:45,9.2e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
19:02:45,0.0004064,S info: rows = 47: cols = 47: size = 2209: nonzeros = 46
19:02:45,1.81e-05,commencing SVD factorization of lambda-scaled JtQJ
19:02:45,1.29e-05,starting REDSVD
19:02:45,0.0018428,retrieving REDSVD components
19:02:45,5.07e-05,triming REDSVD components to 45elements
19:02:45,4.51e-05,done REDSVD
19:02:45,3.14e-05,SVD factorization complete
19:02:45,0.0018614,commencing linear algebra multiplication to compute ugrade
19:02:45,1.7e-05,S info: rows = 47: cols = 47: size = 2209: nonzeros = 46Vt info: rows = 45: cols = 47: size = 2115: nonzeros = 2070
19:02:45,1.51e-05,U info: rows = 47: cols = 45: size = 2115: nonzeros = 2070
19:02:45,1.42e-05,jac info: rows = 204: cols = 47: size = 9588: nonzeros = 5094
19:02:45,0.0002015,linear algebra multiplication to compute ugrade complete
19:02:45,0.0001054,commencing check of parameter bounds and gradients
19:02:45,3.31e-05,commencing calculation of upgrade vector
19:02:45,0.0012988,forming JtQJ matrix
19:02:45,0.0003785,commencing to scale JtQJ matrix- first SVD...
19:02:45,1.84e-05,starting REDSVD
19:02:45,0.0015611,retrieving REDSVD components
19:02:45,5.67e-05,triming REDSVD components to 43elements
19:02:45,4.02e-05,done REDSVD
19:02:45,0.0001669,S info: rows = 47: cols = 47: size = 2209: nonzeros = 46
19:02:45,1.71e-05,JS
19:02:45,8.72e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
19:02:45,0.0004084,S info: rows = 47: cols = 47: size = 2209: nonzeros = 46
19:02:45,1.83e-05,commencing SVD factorization of lambda-scaled JtQJ
19:02:45,1.26e-05,starting REDSVD
19:02:45,0.001857,retrieving REDSVD components
19:02:45,4.65e-05,triming REDSVD components to 45elements
19:02:45,4.66e-05,done REDSVD
19:02:45,3.16e-05,SVD factorization complete
19:02:45,0.001852,commencing linear algebra multiplication to compute ugrade
19:02:45,1.57e-05,S info: rows = 47: cols = 47: size = 2209: nonzeros = 46Vt info: rows = 45: cols = 47: size = 2115: nonzeros = 2070
19:02:45,1.43e-05,U info: rows = 47: cols = 45: size = 2115: nonzeros = 2070
19:02:45,1.4e-05,jac info: rows = 204: cols = 47: size = 9588: nonzeros = 5094
19:02:45,0.0002073,linear algebra multiplication to compute ugrade complete
19:02:45,0.0001128,commencing check of parameter bounds
19:02:45,3.1e-05,limiting out of bounds pars
19:02:45,5.63e-05,checking for denormal floating point values
19:02:45,1.93e-05,transforming upgrade pars to model pars
19:02:45,2.33e-05,writing upgrade vector to csv file
19:02:45,0.0004907,beginning upgrade vector calculations, lambda = 100
19:02:45,3.11e-05,commencing calculation of upgrade vector
19:02:45,0.001331,forming JtQJ matrix
19:02:45,0.0003813,commencing to scale JtQJ matrix- first SVD...
19:02:45,1.88e-05,starting REDSVD
19:02:45,0.0015558,retrieving REDSVD components
19:02:45,5.82e-05,triming REDSVD components to 43elements
19:02:45,3.82e-05,done REDSVD
19:02:45,0.0001675,S info: rows = 47: cols = 47: size = 2209: nonzeros = 46
19:02:45,1.69e-05,JS
19:02:45,8.71e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
19:02:45,0.0004091,S info: rows = 47: cols = 47: size = 2209: nonzeros = 46
19:02:45,1.8e-05,commencing SVD factorization of lambda-scaled JtQJ
19:02:45,1.29e-05,starting REDSVD
19:02:45,0.0018794,retrieving REDSVD components
19:02:45,5.53e-05,triming REDSVD components to 45elements
19:02:45,4.54e-05,done REDSVD
19:02:45,3.07e-05,SVD factorization complete
19:02:45,0.0018749,commencing linear algebra multiplication to compute ugrade
19:02:45,1.59e-05,S info: rows = 47: cols = 47: size = 2209: nonzeros = 46Vt info: rows = 45: cols = 47: size = 2115: nonzeros = 2070
19:02:45,1.62e-05,U info: rows = 47: cols = 45: size = 2115: nonzeros = 2070
19:02:45,1.68e-05,jac info: rows = 204: cols = 47: size = 9588: nonzeros = 5094
19:02:45,0.0001961,linear algebra multiplication to compute ugrade complete
19:02:45,0.0001037,commencing check of parameter bounds and gradients
19:02:45,3.25e-05,commencing calculation of upgrade vector
19:02:45,0.0013173,forming JtQJ matrix
19:02:45,0.0003812,commencing to scale JtQJ matrix- first SVD...
19:02:45,1.84e-05,starting REDSVD
19:02:45,0.0015556,retrieving REDSVD components
19:02:45,5.72e-05,triming REDSVD components to 43elements
19:02:45,3.83e-05,done REDSVD
19:02:45,0.0001669,S info: rows = 47: cols = 47: size = 2209: nonzeros = 46
19:02:45,1.69e-05,JS
19:02:45,8.64e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
19:02:45,0.0004061,S info: rows = 47: cols = 47: size = 2209: nonzeros = 46
19:02:45,1.79e-05,commencing SVD factorization of lambda-scaled JtQJ
19:02:45,1.26e-05,starting REDSVD
19:02:45,0.0018556,retrieving REDSVD components
19:02:45,5.77e-05,triming REDSVD components to 45elements
19:02:45,4.66e-05,done REDSVD
19:02:45,3.08e-05,SVD factorization complete
19:02:45,0.0018692,commencing linear algebra multiplication to compute ugrade
19:02:45,1.56e-05,S info: rows = 47: cols = 47: size = 2209: nonzeros = 46Vt info: rows = 45: cols = 47: size = 2115: nonzeros = 2070
19:02:45,1.43e-05,U info: rows = 47: cols = 45: size = 2115: nonzeros = 2070
19:02:45,1.38e-05,jac info: rows = 204: cols = 47: size = 9588: nonzeros = 5094
19:02:45,0.0001918,linear algebra multiplication to compute ugrade complete
19:02:45,0.0001057,commencing check of parameter bounds
19:02:45,2.88e-05,limiting out of bounds pars
19:02:45,5.41e-05,checking for denormal floating point values
19:02:45,1.93e-05,transforming upgrade pars to model pars
19:02:45,2.08e-05,writing upgrade vector to csv file
19:02:45,0.0004663,beginning upgrade vector calculations, lambda = 1000
19:02:45,2.92e-05,commencing calculation of upgrade vector
19:02:45,0.0013283,forming JtQJ matrix
19:02:45,0.0003809,commencing to scale JtQJ matrix- first SVD...
19:02:45,1.87e-05,starting REDSVD
19:02:45,0.0015539,retrieving REDSVD components
19:02:45,4.47e-05,triming REDSVD components to 43elements
19:02:45,3.55e-05,done REDSVD
19:02:45,0.0001674,S info: rows = 47: cols = 47: size = 2209: nonzeros = 46
19:02:45,1.72e-05,JS
19:02:45,8.84e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
19:02:45,0.0004036,S info: rows = 47: cols = 47: size = 2209: nonzeros = 46
19:02:45,1.79e-05,commencing SVD factorization of lambda-scaled JtQJ
19:02:45,1.28e-05,starting REDSVD
19:02:45,0.0019465,retrieving REDSVD components
19:02:45,5.63e-05,triming REDSVD components to 45elements
19:02:45,4.65e-05,done REDSVD
19:02:45,2.99e-05,SVD factorization complete
19:02:45,0.0018458,commencing linear algebra multiplication to compute ugrade
19:02:45,1.55e-05,S info: rows = 47: cols = 47: size = 2209: nonzeros = 46Vt info: rows = 45: cols = 47: size = 2115: nonzeros = 2068
19:02:45,1.4e-05,U info: rows = 47: cols = 45: size = 2115: nonzeros = 2070
19:02:45,1.39e-05,jac info: rows = 204: cols = 47: size = 9588: nonzeros = 5094
19:02:45,0.0001892,linear algebra multiplication to compute ugrade complete
19:02:45,0.0001038,commencing check of parameter bounds and gradients
19:02:45,3.34e-05,commencing calculation of upgrade vector
19:02:45,0.0013221,forming JtQJ matrix
19:02:45,0.0003793,commencing to scale JtQJ matrix- first SVD...
19:02:45,1.82e-05,starting REDSVD
19:02:45,0.001639,retrieving REDSVD components
19:02:45,5.89e-05,triming REDSVD components to 43elements
19:02:45,3.81e-05,done REDSVD
19:02:45,0.0001644,S info: rows = 47: cols = 47: size = 2209: nonzeros = 46
19:02:45,1.71e-05,JS
19:02:45,8.77e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
19:02:45,0.0004027,S info: rows = 47: cols = 47: size = 2209: nonzeros = 46
19:02:45,1.8e-05,commencing SVD factorization of lambda-scaled JtQJ
19:02:45,3.28e-05,starting REDSVD
19:02:45,0.0019523,retrieving REDSVD components
19:02:45,5.61e-05,triming REDSVD components to 45elements
19:02:45,4.61e-05,done REDSVD
19:02:45,3.08e-05,SVD factorization complete
19:02:45,0.0018479,commencing linear algebra multiplication to compute ugrade
19:02:45,1.75e-05,S info: rows = 47: cols = 47: size = 2209: nonzeros = 46Vt info: rows = 45: cols = 47: size = 2115: nonzeros = 2068
19:02:45,1.57e-05,U info: rows = 47: cols = 45: size = 2115: nonzeros = 2070
19:02:45,1.44e-05,jac info: rows = 204: cols = 47: size = 9588: nonzeros = 5094
19:02:45,0.0001944,linear algebra multiplication to compute ugrade complete
19:02:45,0.0001057,commencing check of parameter bounds
19:02:45,2.91e-05,limiting out of bounds pars
19:02:45,5.25e-05,checking for denormal floating point values
19:02:45,1.91e-05,transforming upgrade pars to model pars
19:02:45,2.15e-05,writing upgrade vector to csv file
19:02:45,0.0016536,LinearAnalysis::glm_iter_fosm
19:02:45,2.49e-05,starting FOSM uncertainty analyses for iteration 0
19:02:45,0.005674,loading obscov
19:02:45,9.89e-05,loading parcov
19:02:45,6.19e-05,setting predictions
19:02:45,1.97e-05,set_predictions
19:02:45,5.33e-05,extracting prediction FLOW__USECOL:1_IDX0:18.75 from jacobian
19:02:45,0.0011564,extracting prediction FLOW__USECOL:1_IDX0:21.25 from jacobian
19:02:45,0.001122,extracting prediction FLOW__USECOL:1_IDX0:23.75 from jacobian
19:02:45,0.0011077,extracting prediction FLOW__USECOL:1_IDX0:26.25 from jacobian
19:02:45,0.0010919,extracting prediction FLOW__USECOL:1_IDX0:28.75 from jacobian
19:02:45,0.0010859,extracting prediction FLOW__USECOL:1_IDX0:31.25 from jacobian
19:02:45,0.0011482,extracting prediction FLOW__USECOL:1_IDX0:33.75 from jacobian
19:02:45,0.0011126,extracting prediction FLOW__USECOL:1_IDX0:36.25 from jacobian
19:02:45,0.0011024,extracting prediction FLOW__USECOL:1_IDX0:38.75 from jacobian
19:02:45,0.0010816,extracting prediction FLOW__USECOL:1_IDX0:41.25 from jacobian
19:02:45,0.0011198,extracting prediction FLOW__USECOL:1_IDX0:43.75 from jacobian
19:02:45,0.0010859,extracting prediction FLOW__USECOL:1_IDX0:46.25 from jacobian
19:02:45,0.0011218,extracting prediction FLOW__USECOL:1_IDX0:48.75 from jacobian
19:02:45,0.0010544,extracting prediction FLOW__USECOL:1_IDX0:51.25 from jacobian
19:02:45,0.0010586,extracting prediction FLOW__USECOL:1_IDX0:53.75 from jacobian
19:02:45,0.001102,extracting prediction FLOW__USECOL:1_IDX0:56.25 from jacobian
19:02:45,0.0010905,extracting prediction FLOW__USECOL:1_IDX0:58.75 from jacobian
19:02:45,0.0013081,extracting prediction FLOW__USECOL:1_IDX0:61.25 from jacobian
19:02:45,0.0012059,extracting prediction FLOW__USECOL:1_IDX0:63.75 from jacobian
19:02:45,0.0011435,extracting prediction FLOW__USECOL:1_IDX0:66.25 from jacobian
19:02:45,0.0010195,extracting prediction FLOW__USECOL:1_IDX0:68.75 from jacobian
19:02:45,0.0010823,extracting prediction FLOW__USECOL:1_IDX0:71.25 from jacobian
19:02:45,0.0010565,extracting prediction FLOW__USECOL:2_IDX0:18.75 from jacobian
19:02:45,0.0010752,extracting prediction FLOW__USECOL:2_IDX0:21.25 from jacobian
19:02:45,0.0009854,extracting prediction FLOW__USECOL:2_IDX0:23.75 from jacobian
19:02:45,0.0009917,extracting prediction FLOW__USECOL:2_IDX0:26.25 from jacobian
19:02:45,0.0009717,extracting prediction FLOW__USECOL:2_IDX0:28.75 from jacobian
19:02:45,0.0010931,extracting prediction FLOW__USECOL:2_IDX0:31.25 from jacobian
19:02:45,0.0009797,extracting prediction FLOW__USECOL:2_IDX0:33.75 from jacobian
19:02:45,0.0009933,extracting prediction FLOW__USECOL:2_IDX0:36.25 from jacobian
19:02:45,0.0009856,extracting prediction FLOW__USECOL:2_IDX0:38.75 from jacobian
19:02:45,0.0009667,extracting prediction FLOW__USECOL:2_IDX0:41.25 from jacobian
19:02:45,0.0009489,extracting prediction FLOW__USECOL:2_IDX0:43.75 from jacobian
19:02:45,0.0009674,extracting prediction FLOW__USECOL:2_IDX0:46.25 from jacobian
19:02:45,0.0009494,extracting prediction FLOW__USECOL:2_IDX0:48.75 from jacobian
19:02:45,0.0009353,extracting prediction FLOW__USECOL:2_IDX0:51.25 from jacobian
19:02:45,0.0009561,extracting prediction FLOW__USECOL:2_IDX0:53.75 from jacobian
19:02:45,0.0009345,extracting prediction FLOW__USECOL:2_IDX0:56.25 from jacobian
19:02:45,0.00092,extracting prediction FLOW__USECOL:2_IDX0:58.75 from jacobian
19:02:45,0.0009365,extracting prediction FLOW__USECOL:2_IDX0:61.25 from jacobian
19:02:45,0.0009156,extracting prediction FLOW__USECOL:2_IDX0:63.75 from jacobian
19:02:45,0.0009332,extracting prediction FLOW__USECOL:2_IDX0:66.25 from jacobian
19:02:45,0.0009331,extracting prediction FLOW__USECOL:2_IDX0:68.75 from jacobian
19:02:45,0.0009453,extracting prediction FLOW__USECOL:2_IDX0:71.25 from jacobian
19:02:45,0.0009161,extracting prediction USECOL:1_IDX0:18.75 from jacobian
19:02:45,0.0009427,extracting prediction USECOL:1_IDX0:71.25 from jacobian
19:02:45,0.000917,extracting prediction USECOL:2_IDX0:18.75 from jacobian
19:02:45,0.000914,extracting prediction USECOL:2_IDX0:71.25 from jacobian
19:02:45,0.0008956,extracting prediction USECOL:3_IDX0:18.75 from jacobian
19:02:45,0.0009152,extracting prediction USECOL:3_IDX0:71.25 from jacobian
19:02:45,0.0009265,extracting prediction USECOL:4_IDX0:18.75 from jacobian
19:02:45,0.0009143,extracting prediction USECOL:4_IDX0:71.25 from jacobian
19:02:45,0.0008554,extracting prediction USECOL:5_IDX0:18.75 from jacobian
19:02:45,0.0008512,extracting prediction USECOL:5_IDX0:71.25 from jacobian
19:02:45,0.0008503,extracting prediction USECOL:6_IDX0:18.75 from jacobian
19:02:45,0.0009062,extracting prediction USECOL:6_IDX0:71.25 from jacobian
19:02:45,0.000885,extracting prediction USECOL:7_IDX0:18.75 from jacobian
19:02:45,0.0008538,extracting prediction USECOL:7_IDX0:71.25 from jacobian
19:02:45,0.0008237,extracting prediction USECOL:8_IDX0:18.75 from jacobian
19:02:45,0.0008196,extracting prediction USECOL:8_IDX0:71.25 from jacobian
19:02:45,0.0008301,parameter fosm calcs
19:02:45,2.07e-05,LinearAnalysis::calc_posterior
19:02:45,1.57e-05,LinearAnalysis::align
19:02:45,0.0003679,LinearAnalysis::prior_prediction_variance()::invert obscov
19:02:45,2.03e-05,inverting diagonal matrix in place
19:02:45,2.19e-05,LinearAnalysis::calc_posterior() form JtQJ
19:02:45,0.0003821,LinearAnalysis::calc_posterior() invert prior parcov
19:02:45,5e-05,LinearAnalysis::calc_posterior() form posterior parcov
19:02:45,5.44e-05,LinearAnalysis::calc_posterior() invert posterior parcov
19:02:45,1.7e-05,inverting non-diagonal matrix in place
19:02:45,0.0085244,forecast FOSM calcs
19:02:45,0.0003976,LinearAnalysis::prior_prediction_variance
19:02:45,0.0005514,LinearAnalysis::prior_prediction_variance
19:02:52,7.10812,completed iteration 1
19:02:52,0.0212244,beginning iteration 2
19:02:52,3.54e-05,commencing to build jacobian parameter sets
19:02:52,0.0060868,jacobian parameter sets built, commencing model runs
19:03:22,30.6505,jacobian runs complete, processing runs
19:03:22,0.0047772,processing jacobian runs complete
19:03:22,2.6e-05,saving jacobian and sen files
19:03:22,0.0063371,commencing calculation of upgrade vector
19:03:22,0.0019167,forming JtQJ matrix
19:03:22,0.0007038,commencing to scale JtQJ matrix- first SVD...
19:03:22,2.89e-05,starting REDSVD
19:03:22,0.001923,retrieving REDSVD components
19:03:22,6.02e-05,triming REDSVD components to 45elements
19:03:22,5.28e-05,done REDSVD
19:03:22,0.0001837,S info: rows = 47: cols = 47: size = 2209: nonzeros = 47
19:03:22,1.85e-05,JS
19:03:22,0.0001248,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
19:03:22,0.0007655,S info: rows = 47: cols = 47: size = 2209: nonzeros = 47
19:03:22,4.04e-05,commencing SVD factorization of lambda-scaled JtQJ
19:03:22,1.36e-05,starting REDSVD
19:03:22,0.0016839,retrieving REDSVD components
19:03:22,6.23e-05,triming REDSVD components to 44elements
19:03:22,4.84e-05,done REDSVD
19:03:22,3.75e-05,SVD factorization complete
19:03:22,0.0020981,commencing linear algebra multiplication to compute ugrade
19:03:22,1.65e-05,S info: rows = 47: cols = 47: size = 2209: nonzeros = 47Vt info: rows = 44: cols = 47: size = 2068: nonzeros = 2068
19:03:22,1.82e-05,U info: rows = 47: cols = 44: size = 2068: nonzeros = 2068
19:03:22,1.72e-05,jac info: rows = 204: cols = 47: size = 9588: nonzeros = 7608
19:03:22,0.0002666,linear algebra multiplication to compute ugrade complete
19:03:22,0.0001486,commencing check of parameter bounds and gradients
19:03:22,0.0017122,beginning upgrade vector calculations, lambda = 0.1
19:03:22,9.22e-05,commencing calculation of upgrade vector
19:03:22,0.0025335,forming JtQJ matrix
19:03:22,0.0006696,commencing to scale JtQJ matrix- first SVD...
19:03:22,2.06e-05,starting REDSVD
19:03:22,0.0017152,retrieving REDSVD components
19:03:22,5.93e-05,triming REDSVD components to 45elements
19:03:22,4.3e-05,done REDSVD
19:03:22,0.0002273,S info: rows = 47: cols = 47: size = 2209: nonzeros = 47
19:03:22,4.85e-05,JS
19:03:22,0.0001842,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
19:03:22,0.0006733,S info: rows = 47: cols = 47: size = 2209: nonzeros = 47
19:03:22,3.88e-05,commencing SVD factorization of lambda-scaled JtQJ
19:03:22,1.38e-05,starting REDSVD
19:03:22,0.0017004,retrieving REDSVD components
19:03:22,5.07e-05,triming REDSVD components to 46elements
19:03:22,4.33e-05,done REDSVD
19:03:22,3.02e-05,SVD factorization complete
19:03:22,0.0019162,commencing linear algebra multiplication to compute ugrade
19:03:22,1.73e-05,S info: rows = 47: cols = 47: size = 2209: nonzeros = 47Vt info: rows = 46: cols = 47: size = 2162: nonzeros = 2162
19:03:22,1.58e-05,U info: rows = 47: cols = 46: size = 2162: nonzeros = 2162
19:03:22,1.44e-05,jac info: rows = 204: cols = 47: size = 9588: nonzeros = 7608
19:03:22,0.000312,linear algebra multiplication to compute ugrade complete
19:03:22,0.0001475,commencing check of parameter bounds and gradients
19:03:22,5.68e-05,commencing calculation of upgrade vector
19:03:22,0.0018896,forming JtQJ matrix
19:03:22,0.0008816,commencing to scale JtQJ matrix- first SVD...
19:03:22,1.87e-05,starting REDSVD
19:03:22,0.0016979,retrieving REDSVD components
19:03:22,5.58e-05,triming REDSVD components to 45elements
19:03:22,4.34e-05,done REDSVD
19:03:22,0.0002064,S info: rows = 47: cols = 47: size = 2209: nonzeros = 47
19:03:22,1.71e-05,JS
19:03:22,0.0001284,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
19:03:22,0.0006165,S info: rows = 47: cols = 47: size = 2209: nonzeros = 47
19:03:22,1.78e-05,commencing SVD factorization of lambda-scaled JtQJ
19:03:22,1.26e-05,starting REDSVD
19:03:22,0.0017084,retrieving REDSVD components
