time,elapsed_seconds,message
21:53:01,0.0006361,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
21:53:01,0.005258,S info: rows = 113: cols = 113: size = 12769: nonzeros = 113
21:53:01,1.98e-05,commencing SVD factorization of lambda-scaled JtQJ
21:53:01,1.32e-05,starting REDSVD
21:53:01,0.0167129,retrieving REDSVD components
21:53:01,0.0002066,triming REDSVD components to 111elements
21:53:01,0.0001487,done REDSVD
21:53:01,5.78e-05,SVD factorization complete
21:53:01,0.0089458,commencing linear algebra multiplication to compute ugrade
21:53:01,1.77e-05,S info: rows = 113: cols = 113: size = 12769: nonzeros = 113Vt info: rows = 111: cols = 113: size = 12543: nonzeros = 12543
21:53:01,1.78e-05,U info: rows = 113: cols = 111: size = 12543: nonzeros = 12543
21:53:01,1.54e-05,jac info: rows = 349: cols = 113: size = 39437: nonzeros = 32855
21:53:01,0.0010041,linear algebra multiplication to compute ugrade complete
21:53:01,0.0002827,commencing check of parameter bounds and gradients
21:53:01,6.7e-05,commencing calculation of upgrade vector
21:53:01,0.0076175,forming JtQJ matrix
21:53:01,0.0050675,commencing to scale JtQJ matrix- first SVD...
21:53:01,2.06e-05,starting REDSVD
21:53:01,0.0054417,retrieving REDSVD components
21:53:01,0.0001488,triming REDSVD components to 56elements
21:53:01,7.53e-05,done REDSVD
21:53:01,0.0010642,S info: rows = 113: cols = 113: size = 12769: nonzeros = 113
21:53:01,1.81e-05,JS
21:53:01,0.0006515,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
21:53:01,0.0052016,S info: rows = 113: cols = 113: size = 12769: nonzeros = 113
21:53:01,2.03e-05,commencing SVD factorization of lambda-scaled JtQJ
21:53:01,3.61e-05,starting REDSVD
21:53:01,0.0167089,retrieving REDSVD components
21:53:01,0.0001977,triming REDSVD components to 111elements
21:53:01,0.0002311,done REDSVD
21:53:01,2.38e-05,SVD factorization complete
21:53:01,0.0090103,commencing linear algebra multiplication to compute ugrade
21:53:01,1.72e-05,S info: rows = 113: cols = 113: size = 12769: nonzeros = 113Vt info: rows = 111: cols = 113: size = 12543: nonzeros = 12543
21:53:01,1.42e-05,U info: rows = 113: cols = 111: size = 12543: nonzeros = 12543
21:53:01,1.44e-05,jac info: rows = 349: cols = 113: size = 39437: nonzeros = 32855
21:53:01,0.001011,linear algebra multiplication to compute ugrade complete
21:53:01,0.0002597,commencing check of parameter bounds
21:53:01,5.43e-05,limiting out of bounds pars
21:53:01,0.0001071,checking for denormal floating point values
21:53:01,2.99e-05,transforming upgrade pars to model pars
21:53:01,3.09e-05,writing upgrade vector to csv file
21:53:01,0.0007559,beginning upgrade vector calculations, lambda = 1
21:53:01,3.51e-05,commencing calculation of upgrade vector
21:53:01,0.0077307,forming JtQJ matrix
21:53:01,0.0050903,commencing to scale JtQJ matrix- first SVD...
21:53:01,2.02e-05,starting REDSVD
21:53:01,0.0054992,retrieving REDSVD components
21:53:01,0.0001437,triming REDSVD components to 56elements
21:53:01,7.4e-05,done REDSVD
21:53:01,0.0010959,S info: rows = 113: cols = 113: size = 12769: nonzeros = 113
21:53:01,1.85e-05,JS
21:53:01,0.0006104,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
21:53:01,0.0052145,S info: rows = 113: cols = 113: size = 12769: nonzeros = 113
21:53:01,2.01e-05,commencing SVD factorization of lambda-scaled JtQJ
21:53:01,1.34e-05,starting REDSVD
21:53:01,0.0172137,retrieving REDSVD components
21:53:01,0.000189,triming REDSVD components to 111elements
21:53:01,0.0002226,done REDSVD
21:53:01,2.02e-05,SVD factorization complete
21:53:01,0.0088542,commencing linear algebra multiplication to compute ugrade
21:53:01,1.64e-05,S info: rows = 113: cols = 113: size = 12769: nonzeros = 113Vt info: rows = 111: cols = 113: size = 12543: nonzeros = 12543
21:53:01,1.61e-05,U info: rows = 113: cols = 111: size = 12543: nonzeros = 12543
21:53:01,1.54e-05,jac info: rows = 349: cols = 113: size = 39437: nonzeros = 32855
21:53:01,0.001024,linear algebra multiplication to compute ugrade complete
21:53:01,0.0002566,commencing check of parameter bounds and gradients
21:53:01,6.08e-05,commencing calculation of upgrade vector
21:53:01,0.0085831,forming JtQJ matrix
21:53:01,0.0050342,commencing to scale JtQJ matrix- first SVD...
21:53:01,1.98e-05,starting REDSVD
21:53:01,0.0052138,retrieving REDSVD components
21:53:01,0.0001396,triming REDSVD components to 56elements
21:53:01,0.0001735,done REDSVD
21:53:01,0.0010725,S info: rows = 113: cols = 113: size = 12769: nonzeros = 113
21:53:01,1.76e-05,JS
21:53:01,0.0005888,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
21:53:01,0.0050895,S info: rows = 113: cols = 113: size = 12769: nonzeros = 113
21:53:01,2.01e-05,commencing SVD factorization of lambda-scaled JtQJ
21:53:01,1.45e-05,starting REDSVD
21:53:01,0.0174045,retrieving REDSVD components
21:53:01,0.0002092,triming REDSVD components to 111elements
21:53:01,0.0002363,done REDSVD
21:53:01,1.97e-05,SVD factorization complete
21:53:01,0.0087611,commencing linear algebra multiplication to compute ugrade
21:53:01,1.78e-05,S info: rows = 113: cols = 113: size = 12769: nonzeros = 113Vt info: rows = 111: cols = 113: size = 12543: nonzeros = 12543
21:53:01,1.57e-05,U info: rows = 113: cols = 111: size = 12543: nonzeros = 12543
21:53:01,1.49e-05,jac info: rows = 349: cols = 113: size = 39437: nonzeros = 32855
21:53:01,0.0010271,linear algebra multiplication to compute ugrade complete
21:53:01,0.0003007,commencing check of parameter bounds
21:53:01,6.64e-05,limiting out of bounds pars
21:53:01,0.0001017,checking for denormal floating point values
21:53:01,2.71e-05,transforming upgrade pars to model pars
21:53:01,5.3e-05,writing upgrade vector to csv file
21:53:01,0.0006894,beginning upgrade vector calculations, lambda = 10
21:53:01,3.54e-05,commencing calculation of upgrade vector
21:53:01,0.0077195,forming JtQJ matrix
21:53:01,0.0054723,commencing to scale JtQJ matrix- first SVD...
21:53:01,2e-05,starting REDSVD
21:53:01,0.0057747,retrieving REDSVD components
21:53:01,0.0001972,triming REDSVD components to 56elements
21:53:01,7.84e-05,done REDSVD
21:53:01,0.001051,S info: rows = 113: cols = 113: size = 12769: nonzeros = 113
21:53:01,1.75e-05,JS
21:53:01,0.000601,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
21:53:01,0.0050135,S info: rows = 113: cols = 113: size = 12769: nonzeros = 113
21:53:01,1.87e-05,commencing SVD factorization of lambda-scaled JtQJ
21:53:01,1.27e-05,starting REDSVD
21:53:01,0.0166175,retrieving REDSVD components
21:53:01,0.0001906,triming REDSVD components to 111elements
21:53:01,0.0002426,done REDSVD
21:53:01,2.11e-05,SVD factorization complete
21:53:01,0.0090201,commencing linear algebra multiplication to compute ugrade
21:53:01,1.64e-05,S info: rows = 113: cols = 113: size = 12769: nonzeros = 113Vt info: rows = 111: cols = 113: size = 12543: nonzeros = 12543
21:53:01,1.6e-05,U info: rows = 113: cols = 111: size = 12543: nonzeros = 12543
21:53:01,1.53e-05,jac info: rows = 349: cols = 113: size = 39437: nonzeros = 32855
21:53:01,0.0009375,linear algebra multiplication to compute ugrade complete
21:53:01,0.0002348,commencing check of parameter bounds and gradients
21:53:01,5.66e-05,commencing calculation of upgrade vector
21:53:01,0.0075704,forming JtQJ matrix
21:53:01,0.0050783,commencing to scale JtQJ matrix- first SVD...
21:53:01,1.94e-05,starting REDSVD
21:53:01,0.0053222,retrieving REDSVD components
21:53:01,0.0001377,triming REDSVD components to 56elements
21:53:01,7.37e-05,done REDSVD
21:53:01,0.0010475,S info: rows = 113: cols = 113: size = 12769: nonzeros = 113
21:53:01,1.76e-05,JS
21:53:01,0.0006308,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
21:53:01,0.0051749,S info: rows = 113: cols = 113: size = 12769: nonzeros = 113
21:53:01,1.9e-05,commencing SVD factorization of lambda-scaled JtQJ
21:53:01,1.28e-05,starting REDSVD
21:53:01,0.0170244,retrieving REDSVD components
21:53:01,0.0002593,triming REDSVD components to 111elements
21:53:01,0.0001568,done REDSVD
21:53:01,4.58e-05,SVD factorization complete
21:53:01,0.008746,commencing linear algebra multiplication to compute ugrade
21:53:01,1.8e-05,S info: rows = 113: cols = 113: size = 12769: nonzeros = 113Vt info: rows = 111: cols = 113: size = 12543: nonzeros = 12543
21:53:01,1.54e-05,U info: rows = 113: cols = 111: size = 12543: nonzeros = 12543
21:53:01,1.39e-05,jac info: rows = 349: cols = 113: size = 39437: nonzeros = 32855
21:53:01,0.0009284,linear algebra multiplication to compute ugrade complete
21:53:01,0.0002661,commencing check of parameter bounds
21:53:01,5.06e-05,limiting out of bounds pars
21:53:01,9.95e-05,checking for denormal floating point values
21:53:01,2.91e-05,transforming upgrade pars to model pars
21:53:01,3.15e-05,writing upgrade vector to csv file
21:53:01,0.0006983,beginning upgrade vector calculations, lambda = 100
21:53:01,3.48e-05,commencing calculation of upgrade vector
21:53:01,0.0078192,forming JtQJ matrix
21:53:01,0.0054073,commencing to scale JtQJ matrix- first SVD...
21:53:01,2.01e-05,starting REDSVD
21:53:01,0.0052725,retrieving REDSVD components
21:53:01,0.0001561,triming REDSVD components to 56elements
21:53:01,7.79e-05,done REDSVD
21:53:01,0.0011043,S info: rows = 113: cols = 113: size = 12769: nonzeros = 113
21:53:01,3.64e-05,JS
21:53:01,0.0006477,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
21:53:01,0.0053102,S info: rows = 113: cols = 113: size = 12769: nonzeros = 113
21:53:01,2.61e-05,commencing SVD factorization of lambda-scaled JtQJ
21:53:01,1.62e-05,starting REDSVD
21:53:01,0.0170433,retrieving REDSVD components
21:53:01,0.000244,triming REDSVD components to 111elements
21:53:01,0.0001506,done REDSVD
21:53:01,4.62e-05,SVD factorization complete
21:53:01,0.0093672,commencing linear algebra multiplication to compute ugrade
21:53:01,1.63e-05,S info: rows = 113: cols = 113: size = 12769: nonzeros = 113Vt info: rows = 111: cols = 113: size = 12543: nonzeros = 12543
21:53:01,1.61e-05,U info: rows = 113: cols = 111: size = 12543: nonzeros = 12543
21:53:01,1.53e-05,jac info: rows = 349: cols = 113: size = 39437: nonzeros = 32855
21:53:01,0.0010022,linear algebra multiplication to compute ugrade complete
21:53:01,0.0003458,commencing check of parameter bounds and gradients
21:53:01,9.73e-05,commencing calculation of upgrade vector
21:53:01,0.0075184,forming JtQJ matrix
21:53:01,0.004942,commencing to scale JtQJ matrix- first SVD...
21:53:01,4.44e-05,starting REDSVD
21:53:01,0.0055871,retrieving REDSVD components
21:53:01,0.0001521,triming REDSVD components to 56elements
21:53:01,7e-05,done REDSVD
21:53:01,0.0010623,S info: rows = 113: cols = 113: size = 12769: nonzeros = 113
21:53:01,1.82e-05,JS
21:53:01,0.0006083,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
21:53:01,0.0056885,S info: rows = 113: cols = 113: size = 12769: nonzeros = 113
21:53:01,2.94e-05,commencing SVD factorization of lambda-scaled JtQJ
21:53:01,1.36e-05,starting REDSVD
21:53:01,0.0165711,retrieving REDSVD components
21:53:01,0.000223,triming REDSVD components to 111elements
21:53:01,0.0001198,done REDSVD
21:53:01,5.12e-05,SVD factorization complete
21:53:01,0.0090404,commencing linear algebra multiplication to compute ugrade
21:53:01,1.71e-05,S info: rows = 113: cols = 113: size = 12769: nonzeros = 113Vt info: rows = 111: cols = 113: size = 12543: nonzeros = 12543
21:53:01,1.41e-05,U info: rows = 113: cols = 111: size = 12543: nonzeros = 12543
21:53:01,2.86e-05,jac info: rows = 349: cols = 113: size = 39437: nonzeros = 32855
21:53:01,0.001292,linear algebra multiplication to compute ugrade complete
21:53:01,0.0003852,commencing check of parameter bounds
21:53:01,0.00012,limiting out of bounds pars
21:53:01,0.0001247,checking for denormal floating point values
21:53:01,4.81e-05,transforming upgrade pars to model pars
21:53:01,3.19e-05,writing upgrade vector to csv file
21:53:01,0.0010285,beginning upgrade vector calculations, lambda = 1000
21:53:01,3.79e-05,commencing calculation of upgrade vector
21:53:01,0.0083911,forming JtQJ matrix
21:53:01,0.0051244,commencing to scale JtQJ matrix- first SVD...
21:53:01,2.06e-05,starting REDSVD
21:53:01,0.0054165,retrieving REDSVD components
21:53:01,0.0001403,triming REDSVD components to 56elements
21:53:01,7.72e-05,done REDSVD
21:53:01,0.0010817,S info: rows = 113: cols = 113: size = 12769: nonzeros = 113
21:53:01,1.84e-05,JS
21:53:01,0.0006557,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
21:53:01,0.0052235,S info: rows = 113: cols = 113: size = 12769: nonzeros = 113
21:53:01,1.98e-05,commencing SVD factorization of lambda-scaled JtQJ
21:53:01,1.29e-05,starting REDSVD
21:53:01,0.0170196,retrieving REDSVD components
21:53:01,0.0001861,triming REDSVD components to 110elements
21:53:01,0.0001331,done REDSVD
21:53:01,4.81e-05,SVD factorization complete
21:53:01,0.0086633,commencing linear algebra multiplication to compute ugrade
21:53:01,1.85e-05,S info: rows = 113: cols = 113: size = 12769: nonzeros = 113Vt info: rows = 110: cols = 113: size = 12430: nonzeros = 12430
21:53:01,2.75e-05,U info: rows = 113: cols = 110: size = 12430: nonzeros = 12430
21:53:01,1.66e-05,jac info: rows = 349: cols = 113: size = 39437: nonzeros = 32855
21:53:01,0.000968,linear algebra multiplication to compute ugrade complete
21:53:01,0.0002456,commencing check of parameter bounds and gradients
21:53:01,6.04e-05,commencing calculation of upgrade vector
21:53:01,0.0077627,forming JtQJ matrix
21:53:01,0.0050912,commencing to scale JtQJ matrix- first SVD...
21:53:01,2.22e-05,starting REDSVD
21:53:01,0.0053416,retrieving REDSVD components
21:53:01,0.000146,triming REDSVD components to 56elements
21:53:01,7.27e-05,done REDSVD
21:53:01,0.0010504,S info: rows = 113: cols = 113: size = 12769: nonzeros = 113
21:53:01,4.79e-05,JS
21:53:01,0.0006502,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
21:53:01,0.0050965,S info: rows = 113: cols = 113: size = 12769: nonzeros = 113
21:53:01,2.09e-05,commencing SVD factorization of lambda-scaled JtQJ
21:53:01,1.4e-05,starting REDSVD
21:53:01,0.0170449,retrieving REDSVD components
21:53:01,0.0002505,triming REDSVD components to 110elements
21:53:01,0.0001396,done REDSVD
21:53:01,4.09e-05,SVD factorization complete
21:53:01,0.0087815,commencing linear algebra multiplication to compute ugrade
21:53:01,1.63e-05,S info: rows = 113: cols = 113: size = 12769: nonzeros = 113Vt info: rows = 110: cols = 113: size = 12430: nonzeros = 12430
21:53:01,1.62e-05,U info: rows = 113: cols = 110: size = 12430: nonzeros = 12430
21:53:01,1.55e-05,jac info: rows = 349: cols = 113: size = 39437: nonzeros = 32855
21:53:01,0.0009619,linear algebra multiplication to compute ugrade complete
21:53:01,0.0002741,commencing check of parameter bounds
21:53:01,5.41e-05,limiting out of bounds pars
21:53:01,0.000101,checking for denormal floating point values
21:53:01,2.76e-05,transforming upgrade pars to model pars
21:53:01,3.11e-05,writing upgrade vector to csv file
21:53:01,0.0015451,LinearAnalysis::glm_iter_fosm
21:53:01,2.51e-05,starting FOSM uncertainty analyses for iteration 0
21:53:01,0.0110586,loading obscov
21:53:01,0.0001897,loading parcov
21:53:01,0.0001099,setting predictions
21:53:01,2.11e-05,set_predictions
21:53:01,9.88e-05,extracting prediction FLOW__USECOL:1_IDX0:30 from jacobian
21:53:01,0.0063041,extracting prediction FLOW__USECOL:1_IDX0:31 from jacobian
21:53:01,0.0060741,extracting prediction FLOW__USECOL:1_IDX0:32 from jacobian
21:53:01,0.0057962,extracting prediction FLOW__USECOL:1_IDX0:33 from jacobian
21:53:01,0.0058122,extracting prediction FLOW__USECOL:1_IDX0:34 from jacobian
21:53:01,0.005703,extracting prediction FLOW__USECOL:1_IDX0:35 from jacobian
21:53:01,0.0056982,extracting prediction FLOW__USECOL:1_IDX0:36 from jacobian
21:53:01,0.0057168,extracting prediction FLOW__USECOL:1_IDX0:37 from jacobian
21:53:01,0.0057602,extracting prediction FLOW__USECOL:1_IDX0:38 from jacobian
21:53:01,0.0056408,extracting prediction FLOW__USECOL:1_IDX0:39 from jacobian
21:53:01,0.0056158,extracting prediction FLOW__USECOL:1_IDX0:40 from jacobian
21:53:01,0.0056246,extracting prediction FLOW__USECOL:1_IDX0:41 from jacobian
21:53:01,0.0056396,extracting prediction FLOW__USECOL:1_IDX0:42 from jacobian
21:53:01,0.0062713,extracting prediction FLOW__USECOL:1_IDX0:43 from jacobian
21:53:01,0.0063507,extracting prediction FLOW__USECOL:1_IDX0:44 from jacobian
21:53:01,0.005849,extracting prediction FLOW__USECOL:1_IDX0:45 from jacobian
21:53:01,0.0056186,extracting prediction FLOW__USECOL:1_IDX0:46 from jacobian
21:53:01,0.0057997,extracting prediction FLOW__USECOL:1_IDX0:47 from jacobian
21:53:01,0.0057353,extracting prediction FLOW__USECOL:1_IDX0:48 from jacobian
21:53:01,0.0055083,extracting prediction FLOW__USECOL:1_IDX0:49 from jacobian
21:53:01,0.0055996,extracting prediction FLOW__USECOL:1_IDX0:50 from jacobian
21:53:01,0.0053108,extracting prediction FLOW__USECOL:1_IDX0:51 from jacobian
21:53:01,0.0053558,extracting prediction FLOW__USECOL:1_IDX0:52 from jacobian
21:53:01,0.0056549,extracting prediction FLOW__USECOL:1_IDX0:53 from jacobian
21:53:01,0.005423,extracting prediction FLOW__USECOL:1_IDX0:54 from jacobian
21:53:01,0.0057784,extracting prediction FLOW__USECOL:1_IDX0:55 from jacobian
21:53:01,0.0054612,extracting prediction FLOW__USECOL:1_IDX0:56 from jacobian
21:53:01,0.0052067,extracting prediction FLOW__USECOL:1_IDX0:57 from jacobian
21:53:01,0.0055749,extracting prediction FLOW__USECOL:1_IDX0:58 from jacobian
21:53:01,0.005354,extracting prediction FLOW__USECOL:1_IDX0:59 from jacobian
21:53:01,0.0054819,extracting prediction FLOW__USECOL:1_IDX0:60 from jacobian
21:53:01,0.0056536,extracting prediction FLOW__USECOL:1_IDX0:61 from jacobian
21:53:01,0.0056978,extracting prediction FLOW__USECOL:1_IDX0:62 from jacobian
21:53:01,0.005071,extracting prediction FLOW__USECOL:1_IDX0:63 from jacobian
21:53:01,0.0050519,extracting prediction FLOW__USECOL:1_IDX0:64 from jacobian
21:53:01,0.0050302,extracting prediction FLOW__USECOL:1_IDX0:65 from jacobian
21:53:01,0.005073,extracting prediction FLOW__USECOL:1_IDX0:66 from jacobian
21:53:01,0.0051421,extracting prediction FLOW__USECOL:1_IDX0:67 from jacobian
21:53:01,0.0055609,extracting prediction FLOW__USECOL:1_IDX0:68 from jacobian
21:53:01,0.0052274,extracting prediction FLOW__USECOL:1_IDX0:69 from jacobian
21:53:01,0.0052339,extracting prediction FLOW__USECOL:1_IDX0:70 from jacobian
21:53:01,0.0051855,extracting prediction FLOW__USECOL:1_IDX0:71 from jacobian
21:53:01,0.0052383,extracting prediction FLOW__USECOL:1_IDX0:72 from jacobian
21:53:01,0.005102,extracting prediction FLOW__USECOL:1_IDX0:73 from jacobian
21:53:01,0.0053151,extracting prediction FLOW__USECOL:1_IDX0:74 from jacobian
21:53:01,0.0052142,extracting prediction FLOW__USECOL:1_IDX0:75 from jacobian
21:53:01,0.0052261,extracting prediction FLOW__USECOL:1_IDX0:76 from jacobian
21:53:01,0.0050659,extracting prediction FLOW__USECOL:1_IDX0:77 from jacobian
21:53:01,0.0050748,extracting prediction FLOW__USECOL:1_IDX0:78 from jacobian
21:53:01,0.0052068,extracting prediction FLOW__USECOL:1_IDX0:79 from jacobian
21:53:01,0.0051946,extracting prediction FLOW__USECOL:1_IDX0:80 from jacobian
21:53:01,0.0052415,extracting prediction FLOW__USECOL:1_IDX0:81 from jacobian
21:53:01,0.0050723,extracting prediction FLOW__USECOL:1_IDX0:82 from jacobian
21:53:01,0.0049178,extracting prediction FLOW__USECOL:1_IDX0:83 from jacobian
21:53:01,0.0050416,extracting prediction FLOW__USECOL:1_IDX0:84 from jacobian
21:53:01,0.0053557,extracting prediction FLOW__USECOL:2_IDX0:30 from jacobian
21:53:01,0.0047256,extracting prediction FLOW__USECOL:2_IDX0:31 from jacobian
21:53:01,0.0054762,extracting prediction FLOW__USECOL:2_IDX0:32 from jacobian
21:53:01,0.0051439,extracting prediction FLOW__USECOL:2_IDX0:33 from jacobian
21:53:01,0.0050091,extracting prediction FLOW__USECOL:2_IDX0:34 from jacobian
21:53:01,0.0047574,extracting prediction FLOW__USECOL:2_IDX0:35 from jacobian
21:53:01,0.0046665,extracting prediction FLOW__USECOL:2_IDX0:36 from jacobian
21:53:01,0.0047383,extracting prediction FLOW__USECOL:2_IDX0:37 from jacobian
21:53:01,0.0053139,extracting prediction FLOW__USECOL:2_IDX0:38 from jacobian
21:53:01,0.0047029,extracting prediction FLOW__USECOL:2_IDX0:39 from jacobian
21:53:01,0.0047429,extracting prediction FLOW__USECOL:2_IDX0:40 from jacobian
21:53:01,0.0047515,extracting prediction FLOW__USECOL:2_IDX0:41 from jacobian
21:53:01,0.0048092,extracting prediction FLOW__USECOL:2_IDX0:42 from jacobian
21:53:01,0.0051569,extracting prediction FLOW__USECOL:2_IDX0:43 from jacobian
21:53:01,0.004702,extracting prediction FLOW__USECOL:2_IDX0:44 from jacobian
21:53:01,0.0048833,extracting prediction FLOW__USECOL:2_IDX0:45 from jacobian
21:53:01,0.0051925,extracting prediction FLOW__USECOL:2_IDX0:46 from jacobian
21:53:02,0.0046997,extracting prediction FLOW__USECOL:2_IDX0:47 from jacobian
21:53:02,0.0048481,extracting prediction FLOW__USECOL:2_IDX0:48 from jacobian
21:53:02,0.0052105,extracting prediction FLOW__USECOL:2_IDX0:49 from jacobian
21:53:02,0.004927,extracting prediction FLOW__USECOL:2_IDX0:50 from jacobian
21:53:02,0.0048141,extracting prediction FLOW__USECOL:2_IDX0:51 from jacobian
21:53:02,0.0050601,extracting prediction FLOW__USECOL:2_IDX0:52 from jacobian
21:53:02,0.0049516,extracting prediction FLOW__USECOL:2_IDX0:53 from jacobian
21:53:02,0.0046492,extracting prediction FLOW__USECOL:2_IDX0:54 from jacobian
21:53:02,0.0044582,extracting prediction FLOW__USECOL:2_IDX0:55 from jacobian
21:53:02,0.0049571,extracting prediction FLOW__USECOL:2_IDX0:56 from jacobian
21:53:02,0.0061732,extracting prediction FLOW__USECOL:2_IDX0:57 from jacobian
21:53:02,0.0057794,extracting prediction FLOW__USECOL:2_IDX0:58 from jacobian
21:53:02,0.0049032,extracting prediction FLOW__USECOL:2_IDX0:59 from jacobian
21:53:02,0.0049186,extracting prediction FLOW__USECOL:2_IDX0:60 from jacobian
21:53:02,0.0046642,extracting prediction FLOW__USECOL:2_IDX0:61 from jacobian
21:53:02,0.0045479,extracting prediction FLOW__USECOL:2_IDX0:62 from jacobian
21:53:02,0.0047922,extracting prediction FLOW__USECOL:2_IDX0:63 from jacobian
21:53:02,0.0046909,extracting prediction FLOW__USECOL:2_IDX0:64 from jacobian
21:53:02,0.004885,extracting prediction FLOW__USECOL:2_IDX0:65 from jacobian
21:53:02,0.0051462,extracting prediction FLOW__USECOL:2_IDX0:66 from jacobian
21:53:02,0.0045385,extracting prediction FLOW__USECOL:2_IDX0:67 from jacobian
21:53:02,0.0047603,extracting prediction FLOW__USECOL:2_IDX0:68 from jacobian
21:53:02,0.0053455,extracting prediction FLOW__USECOL:2_IDX0:69 from jacobian
21:53:02,0.0047712,extracting prediction FLOW__USECOL:2_IDX0:70 from jacobian
21:53:02,0.0045788,extracting prediction FLOW__USECOL:2_IDX0:71 from jacobian
21:53:02,0.0046761,extracting prediction FLOW__USECOL:2_IDX0:72 from jacobian
21:53:02,0.0044581,extracting prediction FLOW__USECOL:2_IDX0:73 from jacobian
21:53:02,0.0045516,extracting prediction FLOW__USECOL:2_IDX0:74 from jacobian
21:53:02,0.0044293,extracting prediction FLOW__USECOL:2_IDX0:75 from jacobian
21:53:02,0.0044236,extracting prediction FLOW__USECOL:2_IDX0:76 from jacobian
21:53:02,0.0044846,extracting prediction FLOW__USECOL:2_IDX0:77 from jacobian
21:53:02,0.0043796,extracting prediction FLOW__USECOL:2_IDX0:78 from jacobian
21:53:02,0.0044424,extracting prediction FLOW__USECOL:2_IDX0:79 from jacobian
21:53:02,0.0045034,extracting prediction FLOW__USECOL:2_IDX0:80 from jacobian
21:53:02,0.0043433,extracting prediction FLOW__USECOL:2_IDX0:81 from jacobian
21:53:02,0.0043262,extracting prediction FLOW__USECOL:2_IDX0:82 from jacobian
21:53:02,0.0043182,extracting prediction FLOW__USECOL:2_IDX0:83 from jacobian
21:53:02,0.0043049,extracting prediction FLOW__USECOL:2_IDX0:84 from jacobian
21:53:02,0.004389,extracting prediction USECOL:1_IDX0:29.46 from jacobian
21:53:02,0.0043036,Prediction USECOL:1_IDX0:29.46 has no non-zero entries in jacobian row/
21:53:02,3.51e-05,extracting prediction USECOL:1_IDX0:88.46 from jacobian
21:53:02,0.0045922,Prediction USECOL:1_IDX0:88.46 has no non-zero entries in jacobian row/
21:53:02,4.34e-05,extracting prediction USECOL:2_IDX0:29.46 from jacobian
21:53:02,0.0043146,extracting prediction USECOL:2_IDX0:88.46 from jacobian
21:53:02,0.0042918,extracting prediction USECOL:3_IDX0:29.46 from jacobian
21:53:02,0.0042534,extracting prediction USECOL:3_IDX0:88.46 from jacobian
21:53:02,0.0042401,extracting prediction USECOL:4_IDX0:29.46 from jacobian
