time,elapsed_seconds,message
17:41:39,0.0005081,commencing linear algebra multiplication to compute ugrade
17:41:39,1.4e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 1Vt info: rows = 1: cols = 2: size = 2: nonzeros = 1
17:41:39,1.52e-05,U info: rows = 2: cols = 1: size = 2: nonzeros = 1
17:41:39,1.47e-05,jac info: rows = 323: cols = 2: size = 646: nonzeros = 286
17:41:39,7.8e-05,linear algebra multiplication to compute ugrade complete
17:41:39,5.54e-05,commencing check of parameter bounds and gradients
17:41:39,2.51e-05,commencing calculation of upgrade vector
17:41:39,0.0004051,forming JtQJ matrix
17:41:39,2.92e-05,commencing to scale JtQJ matrix- first SVD...
17:41:39,1.51e-05,starting REDSVD
17:41:39,1.87e-05,retrieving REDSVD components
17:41:39,1.48e-05,triming REDSVD components to 1elements
17:41:39,1.24e-05,done REDSVD
17:41:39,1.55e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 1
17:41:39,1.17e-05,JS
17:41:39,1.74e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
17:41:39,2.66e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 1
17:41:39,1.46e-05,commencing SVD factorization of lambda-scaled JtQJ
17:41:39,1.27e-05,starting REDSVD
17:41:39,1.76e-05,retrieving REDSVD components
17:41:39,1.49e-05,triming REDSVD components to 1elements
17:41:39,1.21e-05,done REDSVD
17:41:39,1.16e-05,SVD factorization complete
17:41:39,0.0005197,commencing linear algebra multiplication to compute ugrade
17:41:39,1.43e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 1Vt info: rows = 1: cols = 2: size = 2: nonzeros = 1
17:41:39,1.35e-05,U info: rows = 2: cols = 1: size = 2: nonzeros = 1
17:41:39,3.2e-05,jac info: rows = 323: cols = 2: size = 646: nonzeros = 286
17:41:39,8.08e-05,linear algebra multiplication to compute ugrade complete
17:41:39,5.62e-05,commencing check of parameter bounds
17:41:39,2.57e-05,limiting out of bounds pars
17:41:39,4.57e-05,checking for denormal floating point values
17:41:39,1.43e-05,transforming upgrade pars to model pars
17:41:39,2.25e-05,writing upgrade vector to csv file
17:41:39,0.0018272,beginning upgrade vector calculations, lambda = 1000
17:41:39,3.27e-05,commencing calculation of upgrade vector
17:41:39,0.0004015,forming JtQJ matrix
17:41:39,2.96e-05,commencing to scale JtQJ matrix- first SVD...
17:41:39,1.37e-05,starting REDSVD
17:41:39,2.03e-05,retrieving REDSVD components
17:41:39,1.61e-05,triming REDSVD components to 1elements
17:41:39,1.29e-05,done REDSVD
17:41:39,1.58e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 1
17:41:39,1.19e-05,JS
17:41:39,1.76e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
17:41:39,2.7e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 1
17:41:39,1.26e-05,commencing SVD factorization of lambda-scaled JtQJ
17:41:39,1.3e-05,starting REDSVD
17:41:39,1.79e-05,retrieving REDSVD components
17:41:39,1.43e-05,triming REDSVD components to 1elements
17:41:39,1.21e-05,done REDSVD
17:41:39,1.16e-05,SVD factorization complete
17:41:39,0.0005182,commencing linear algebra multiplication to compute ugrade
17:41:39,1.54e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 1Vt info: rows = 1: cols = 2: size = 2: nonzeros = 1
17:41:39,1.36e-05,U info: rows = 2: cols = 1: size = 2: nonzeros = 1
17:41:39,1.34e-05,jac info: rows = 323: cols = 2: size = 646: nonzeros = 286
17:41:39,7.73e-05,linear algebra multiplication to compute ugrade complete
17:41:39,5.52e-05,commencing check of parameter bounds and gradients
17:41:39,2.41e-05,commencing calculation of upgrade vector
17:41:39,0.0004059,forming JtQJ matrix
17:41:39,3e-05,commencing to scale JtQJ matrix- first SVD...
17:41:39,1.36e-05,starting REDSVD
17:41:39,1.77e-05,retrieving REDSVD components
17:41:39,1.49e-05,triming REDSVD components to 1elements
17:41:39,1.24e-05,done REDSVD
17:41:39,1.55e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 1
17:41:39,1.35e-05,JS
17:41:39,1.87e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
17:41:39,2.72e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 1
17:41:39,1.28e-05,commencing SVD factorization of lambda-scaled JtQJ
17:41:39,1.13e-05,starting REDSVD
17:41:39,1.66e-05,retrieving REDSVD components
17:41:39,1.4e-05,triming REDSVD components to 1elements
17:41:39,1.22e-05,done REDSVD
17:41:39,1.32e-05,SVD factorization complete
17:41:39,0.0005111,commencing linear algebra multiplication to compute ugrade
17:41:39,1.39e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 1Vt info: rows = 1: cols = 2: size = 2: nonzeros = 1
17:41:39,1.32e-05,U info: rows = 2: cols = 1: size = 2: nonzeros = 1
17:41:39,1.3e-05,jac info: rows = 323: cols = 2: size = 646: nonzeros = 286
17:41:39,7.8e-05,linear algebra multiplication to compute ugrade complete
17:41:39,5.76e-05,commencing check of parameter bounds
17:41:39,2.36e-05,limiting out of bounds pars
17:41:39,4.37e-05,checking for denormal floating point values
17:41:39,1.3e-05,transforming upgrade pars to model pars
17:41:39,2.2e-05,writing upgrade vector to csv file
17:41:39,0.0017999,beginning upgrade vector calculations, lambda = 10000
17:41:39,3.24e-05,commencing calculation of upgrade vector
17:41:39,0.0004031,forming JtQJ matrix
17:41:39,3.03e-05,commencing to scale JtQJ matrix- first SVD...
17:41:39,1.36e-05,starting REDSVD
17:41:39,1.82e-05,retrieving REDSVD components
17:41:39,1.49e-05,triming REDSVD components to 1elements
17:41:39,1.26e-05,done REDSVD
17:41:39,1.58e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 1
17:41:39,1.2e-05,JS
17:41:39,1.94e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
17:41:39,2.78e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 1
17:41:39,1.48e-05,commencing SVD factorization of lambda-scaled JtQJ
17:41:39,1.26e-05,starting REDSVD
17:41:39,1.71e-05,retrieving REDSVD components
17:41:39,1.43e-05,triming REDSVD components to 1elements
17:41:39,1.22e-05,done REDSVD
17:41:39,1.17e-05,SVD factorization complete
17:41:39,0.0005371,commencing linear algebra multiplication to compute ugrade
17:41:39,1.51e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 1Vt info: rows = 1: cols = 2: size = 2: nonzeros = 1
17:41:39,1.35e-05,U info: rows = 2: cols = 1: size = 2: nonzeros = 1
17:41:39,1.31e-05,jac info: rows = 323: cols = 2: size = 646: nonzeros = 286
17:41:39,7.97e-05,linear algebra multiplication to compute ugrade complete
17:41:39,5.7e-05,commencing check of parameter bounds and gradients
17:41:39,2.5e-05,commencing calculation of upgrade vector
17:41:39,0.0004033,forming JtQJ matrix
17:41:39,2.89e-05,commencing to scale JtQJ matrix- first SVD...
17:41:39,1.34e-05,starting REDSVD
17:41:39,1.78e-05,retrieving REDSVD components
17:41:39,1.47e-05,triming REDSVD components to 1elements
17:41:39,1.45e-05,done REDSVD
17:41:39,1.71e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 1
17:41:39,1.25e-05,JS
17:41:39,1.74e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
17:41:39,2.67e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 1
17:41:39,1.26e-05,commencing SVD factorization of lambda-scaled JtQJ
17:41:39,1.14e-05,starting REDSVD
17:41:39,1.66e-05,retrieving REDSVD components
17:41:39,1.69e-05,triming REDSVD components to 1elements
17:41:39,1.38e-05,done REDSVD
17:41:39,1.24e-05,SVD factorization complete
17:41:39,0.0005105,commencing linear algebra multiplication to compute ugrade
17:41:39,1.55e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 1Vt info: rows = 1: cols = 2: size = 2: nonzeros = 1
17:41:39,1.45e-05,U info: rows = 2: cols = 1: size = 2: nonzeros = 1
17:41:39,1.33e-05,jac info: rows = 323: cols = 2: size = 646: nonzeros = 286
17:41:39,7.7e-05,linear algebra multiplication to compute ugrade complete
17:41:39,5.54e-05,commencing check of parameter bounds
17:41:39,2.37e-05,limiting out of bounds pars
17:41:39,4.42e-05,checking for denormal floating point values
17:41:39,1.35e-05,transforming upgrade pars to model pars
17:41:39,2.43e-05,writing upgrade vector to csv file
17:41:58,18.8813,completed iteration 1
17:41:58,0.0258257,beginning iteration 2
17:41:58,4.24e-05,commencing to build jacobian parameter sets
17:41:58,0.0029839,jacobian parameter sets built, commencing model runs
17:42:03,5.22862,jacobian runs complete, processing runs
17:42:03,0.0002992,processing jacobian runs complete
17:42:03,1.97e-05,saving jacobian and sen files
17:42:03,0.0032213,commencing calculation of upgrade vector
17:42:03,0.0004808,forming JtQJ matrix
17:42:03,3.61e-05,commencing to scale JtQJ matrix- first SVD...
17:42:03,1.46e-05,starting REDSVD
17:42:03,2.27e-05,retrieving REDSVD components
17:42:03,1.64e-05,triming REDSVD components to 1elements
17:42:03,1.32e-05,done REDSVD
17:42:03,1.7e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
17:42:03,1.21e-05,JS
17:42:03,1.99e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
17:42:03,3.25e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
17:42:03,1.26e-05,commencing SVD factorization of lambda-scaled JtQJ
17:42:03,1.41e-05,starting REDSVD
17:42:03,1.89e-05,retrieving REDSVD components
17:42:03,1.5e-05,triming REDSVD components to 1elements
17:42:03,1.3e-05,done REDSVD
17:42:03,1.23e-05,SVD factorization complete
17:42:03,0.0005105,commencing linear algebra multiplication to compute ugrade
17:42:03,1.5e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2Vt info: rows = 1: cols = 2: size = 2: nonzeros = 2
17:42:03,1.32e-05,U info: rows = 2: cols = 1: size = 2: nonzeros = 2
17:42:03,1.3e-05,jac info: rows = 323: cols = 2: size = 646: nonzeros = 589
17:42:03,8.02e-05,linear algebra multiplication to compute ugrade complete
17:42:03,5.44e-05,commencing check of parameter bounds and gradients
17:42:03,0.0011802,beginning upgrade vector calculations, lambda = 0.01
17:42:03,4.67e-05,commencing calculation of upgrade vector
17:42:03,0.0006388,forming JtQJ matrix
17:42:03,5.61e-05,commencing to scale JtQJ matrix- first SVD...
17:42:03,1.5e-05,starting REDSVD
17:42:03,1.92e-05,retrieving REDSVD components
17:42:03,1.86e-05,triming REDSVD components to 1elements
17:42:03,1.38e-05,done REDSVD
17:42:03,1.64e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
17:42:03,1.25e-05,JS
17:42:03,4.74e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
17:42:03,5.77e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
17:42:03,1.41e-05,commencing SVD factorization of lambda-scaled JtQJ
17:42:03,1.36e-05,starting REDSVD
17:42:03,3.59e-05,retrieving REDSVD components
17:42:03,1.44e-05,triming REDSVD components to 1elements
17:42:03,1.25e-05,done REDSVD
17:42:03,3.13e-05,SVD factorization complete
17:42:03,0.000715,commencing linear algebra multiplication to compute ugrade
17:42:03,1.67e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2Vt info: rows = 1: cols = 2: size = 2: nonzeros = 2
17:42:03,1.4e-05,U info: rows = 2: cols = 1: size = 2: nonzeros = 2
17:42:03,1.37e-05,jac info: rows = 323: cols = 2: size = 646: nonzeros = 589
17:42:03,8.18e-05,linear algebra multiplication to compute ugrade complete
17:42:03,5.45e-05,commencing check of parameter bounds and gradients
17:42:03,2.6e-05,commencing calculation of upgrade vector
17:42:03,0.0005381,forming JtQJ matrix
17:42:03,3.37e-05,commencing to scale JtQJ matrix- first SVD...
17:42:03,1.28e-05,starting REDSVD
17:42:03,1.73e-05,retrieving REDSVD components
17:42:03,1.42e-05,triming REDSVD components to 1elements
17:42:03,1.19e-05,done REDSVD
17:42:03,1.5e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
17:42:03,1.13e-05,JS
17:42:03,2.05e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
17:42:03,3.24e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
17:42:03,1.31e-05,commencing SVD factorization of lambda-scaled JtQJ
17:42:03,1.18e-05,starting REDSVD
17:42:03,1.64e-05,retrieving REDSVD components
17:42:03,1.35e-05,triming REDSVD components to 1elements
